,Month,Algonquin,Appalachia,Chicago,NBPL,Opal,Socal,TGP,Transco Z5,Waha,Henry,LNG,AECO,Mexico,Gas_Month
434,Mar-37,77.55550053,399.5069761,612.2761821,236.1146839,189.895112,280.1837447,180.4733215,350.0933899,175.3638636,584.5462119,975.5,474.3,186.3,Sep-36
435,Apr-37,60.86361627,290.7488146,428.3497319,170.8530799,159.5774634,237.0449344,145.6105444,291.0840803,165.1677808,550.5592694,975.5,435.2,200.3,Oct-36
436,May-37,48.12718994,230.35992,311.5374736,135.8879126,142.7039179,212.9209371,144.1301967,297.9962371,173.197237,577.3241232,975.5,424.8,225.3,Nov-36
437,Jun-37,47.46261167,219.4703066,278.9199621,126.4784521,144.2165787,212.6189857,153.4072863,315.3248842,183.8180505,612.7268349,975.5,443.3,218.6,Dec-36
438,Jul-37,55.25684712,257.6804475,298.7160215,138.6272701,165.5704081,252.0541693,166.3335876,349.0109384,201.3936324,671.3121081,975.5,473,213.4,Jan-37
439,Aug-37,54.09631195,250.2609665,294.5139883,137.6599766,164.1196818,264.8757058,166.2840414,344.2102204,204.9729842,683.2432805,975.5,462.3,229.1,Feb-37
440,Sep-37,47.41342831,221.636743,269.6680326,120.6913516,147.4462689,251.5948312,144.8890476,309.7463094,173.0212484,576.7374946,975.5,438.9,206.1,Mar-37
441,Oct-37,51.95507236,238.6507276,356.5748587,146.0542732,153.5435778,248.5813911,144.4703719,304.7718559,164.922691,549.7423033,975.5,436.5,201.9,Apr-37
442,Nov-37,63.47301717,313.0045581,497.2322401,199.9949261,180.3365687,265.6165365,162.6120594,323.4289981,162.3541697,541.1805658,975.5,456.9,177.9,May-37
443,Dec-37,78.77695826,415.9096269,674.4769752,271.2553155,232.3454932,317.8285513,200.8038522,382.8485977,184.928478,616.4282599,975.5,479.9,174.7,Jun-37
444,Jan-38,92.01097063,467.7083788,779.4588216,323.9459077,259.0133445,328.9941388,232.6518329,439.6831733,203.9087064,679.6956881,975.5,503.4,193.8,Jul-37
445,Feb-38,86.92035397,427.8978118,698.3023756,285.3865856,224.7164056,299.285642,198.4405288,388.1215601,180.8426886,602.808962,975.5,460,173.4,Aug-37
446,Mar-38,80.20548399,389.391933,601.2208262,238.1272009,197.1432873,283.7971904,180.6856847,366.5755773,178.5952919,595.3176397,975.5,474.3,186.3,Sep-37
447,Apr-38,62.94325699,283.3873992,420.6153812,172.3093414,165.6684334,240.1020318,145.7818845,304.7881446,168.2113261,560.7044202,975.5,435.2,200.3,Oct-37
448,May-38,49.77164141,224.5274799,305.9123035,137.0461495,148.1508354,215.6669145,144.2997949,312.0257217,176.3887409,587.9624698,975.5,424.8,225.3,Nov-37
449,Jun-38,49.08435527,213.9135786,273.883739,127.5564877,149.7212335,215.3610689,153.5878008,330.1701912,187.2052641,624.0175469,975.5,443.3,218.6,Dec-37
450,Jul-38,57.1449109,251.156284,293.3223577,139.8088558,171.890125,255.3048363,166.5293126,365.4421646,205.1047111,683.6823704,975.5,473,213.4,Jan-38
451,Aug-38,55.94472155,243.9246555,289.196197,138.8333176,170.3840253,268.2917283,166.479708,360.4154317,208.7500195,695.8333984,975.5,462.3,229.1,Feb-38
452,Sep-38,49.03349136,216.0251634,264.7988638,121.720061,153.0741989,254.8395743,145.0595388,324.3289803,176.2095094,587.3650313,975.5,438.9,206.1,Mar-38
453,Oct-38,53.73031823,232.6083741,350.1364865,147.2991628,159.4042382,251.7872707,144.6403704,319.1203326,167.96172,559.8723999,975.5,436.5,201.9,Apr-38
454,Nov-38,65.64181816,305.0796537,488.2541359,201.6995773,187.2199004,269.0421132,162.8034053,338.6558419,165.3458686,551.1528953,975.5,456.9,177.9,May-38
455,Dec-38,81.46867754,405.3792881,662.2985119,273.5673527,241.2139724,321.9274907,201.0401384,400.8728807,188.3361534,627.787178,975.5,479.9,174.7,Jun-38
456,Jan-39,90.89589955,459.187169,780.8662537,319.9585355,267.6525488,327.2795582,228.4249069,442.6625331,205.7215486,685.7384953,975.5,503.4,193.8,Jul-38
457,Feb-39,85.86697553,420.1019134,699.5632673,281.8738309,232.2116602,297.7258897,194.8351696,390.7515307,182.4504632,608.1682108,975.5,460,173.4,Aug-38
458,Mar-39,79.23348233,382.2975757,602.3064223,235.1961505,203.7188602,282.3181575,177.4029037,369.059549,180.1830862,600.6102873,975.5,474.3,186.3,Sep-38
459,Apr-39,62.18045441,278.2243455,421.3748665,170.1884272,171.1941851,238.8507198,143.1332518,306.8534353,169.7068021,565.6893403,975.5,435.2,200.3,Oct-38
460,May-39,49.16846423,220.436799,306.4646749,135.3592815,153.0923003,214.5429483,141.6780895,314.1400553,177.9569179,593.1897264,975.5,424.8,225.3,Nov-38
461,Jun-39,48.48950723,210.016273,274.3782779,125.9864256,154.7150779,214.2386966,150.7973467,332.4074745,188.8696049,629.5653498,975.5,443.3,218.6,Dec-38
462,Jul-39,56.45237785,246.5804511,293.851996,138.0879823,177.6233968,253.9742937,163.503731,367.9184562,206.9281863,689.7606209,975.5,473,213.4,Jan-39
463,Aug-39,55.26673347,239.4805761,289.7183849,137.1244518,176.0670623,266.8935034,163.4550277,362.8576614,210.6059032,702.0196772,975.5,462.3,229.1,Feb-39
464,Sep-39,48.43925974,212.0893867,265.2769986,120.2218381,158.179879,253.5114564,142.42403,326.5266827,177.7760929,592.5869765,975.5,438.9,206.1,Mar-39
465,Oct-39,53.07916627,228.3704668,350.7687114,145.4860928,164.7210522,250.4750602,142.0124773,321.2827404,169.4549769,564.8499229,975.5,436.5,201.9,Apr-39
466,Nov-39,64.846312,299.5213874,489.1357534,199.2169058,193.4644859,267.6399776,159.8455177,340.9506252,166.8158694,556.0528979,975.5,456.9,177.9,May-39
467,Dec-39,80.48136738,397.9936562,663.4943931,270.200078,249.2594915,320.2497386,197.3875482,403.5892561,190.0105484,633.3684947,975.5,479.9,174.7,Jun-39
468,Jan-40,91.34192798,454.8435239,783.6811177,320.5060972,267.6292938,324.3842783,227.8324536,429.5554186,208.4130925,694.7103083,975.5,503.4,193.8,Jul-39
469,Feb-40,86.28832691,416.1279922,702.0850506,282.3562162,232.1914845,295.0920565,194.3298362,379.1814865,184.8375415,616.1251383,975.5,460,173.4,Aug-39
470,Mar-40,79.62228299,378.6812617,604.4776144,235.5986539,203.7011602,279.8206289,176.9427834,358.1317984,182.5404994,608.4683312,975.5,474.3,186.3,Sep-39
471,Apr-40,62.48557544,275.5925041,422.8938372,170.4796795,171.179311,236.7377261,142.7620149,297.7675905,171.9271495,573.0904984,975.5,435.2,200.3,Oct-39
472,May-40,49.4097351,218.3515943,307.5694177,135.5909288,153.0789989,212.6449933,141.3106267,304.8384556,180.2852052,600.950684,975.5,424.8,225.3,Nov-39
473,Jun-40,48.72744644,208.0296405,275.3673558,126.2020327,154.7016355,212.3434332,150.4062318,322.5649816,191.3406676,637.8022253,975.5,443.3,218.6,Dec-39
474,Jul-40,56.72939107,244.2479426,294.9112727,138.3242994,177.607964,251.7275091,163.0796603,357.024493,209.6355172,698.7850572,975.5,473,213.4,Jan-40
475,Aug-40,55.5379287,237.2152283,290.7627608,137.35912,176.0517647,264.532429,163.0310833,352.1135469,213.3613512,711.2045041,975.5,462.3,229.1,Feb-40
476,Sep-40,48.67695239,210.0831438,266.2332682,120.42758,158.1661356,251.2687664,142.0546325,316.8583184,180.1020144,600.340048,975.5,438.9,206.1,Mar-40
477,Oct-40,53.33962706,226.2102142,352.0331613,145.7350708,164.7067405,248.2592317,141.6441473,311.7696478,171.6720296,572.2400985,975.5,436.5,201.9,Apr-40
478,Nov-40,65.16451447,296.6880882,490.8989882,199.557836,193.4476768,265.2722996,159.4309351,330.855172,168.9983935,563.3279783,975.5,456.9,177.9,May-40
479,Dec-40,80.87629145,394.2288663,665.8861554,270.6624854,249.2378346,317.416648,196.8755949,391.6390905,192.4965385,641.6551284,975.5,479.9,174.7,Jun-40
480,Jan-41,90.42639594,452.8377819,786.7832127,322.9490646,264.3038397,323.1727783,227.7185203,423.4415239,209.6632329,698.8774429,975.5,503.4,193.8,Jul-40
481,Feb-41,85.42344776,414.2929756,704.8641587,284.508397,229.3063663,293.9899561,194.2326567,373.7845677,185.9462668,619.8208894,975.5,460,173.4,Aug-40
482,Mar-41,78.82421848,377.0113755,606.8703568,237.3944383,201.1700513,278.7755637,176.8542987,353.0344815,183.6354462,612.1181539,975.5,474.3,186.3,Sep-40
483,Apr-41,61.85927438,274.3772126,424.5678049,171.7791129,169.0523056,235.8535655,142.6906232,293.5294418,172.9584334,576.5281115,975.5,435.2,200.3,Oct-40
484,May-41,48.91449489,217.3887204,308.7868894,136.6244325,151.1769007,211.8508135,141.2399608,300.4996668,181.3666239,604.555413,975.5,424.8,225.3,Nov-40
485,Jun-41,48.2390449,207.1122837,276.45736,127.1639722,152.7793751,211.5503797,150.3310174,317.9738898,192.4884011,641.6280037,975.5,443.3,218.6,Dec-40
486,Jul-41,56.16078499,243.1708725,296.0786388,139.3786374,175.4010788,250.7873652,162.9981082,351.9429364,210.8929901,702.9766337,975.5,473,213.4,Jan-41
487,Aug-41,54.98126481,236.1691707,291.9137056,138.4061012,173.8642162,263.5444617,162.9495555,347.1018882,214.6411731,715.4705771,975.5,462.3,229.1,Feb-41
488,Sep-41,48.18905695,209.1567316,267.2871164,121.3455053,156.2008267,250.3303358,141.9835946,312.34845,181.1823342,603.9411142,975.5,438.9,206.1,Mar-41
489,Oct-41,52.80499702,225.2126858,353.4266366,146.8458953,162.6601606,247.332041,141.5733146,307.3322068,172.7017832,575.6726106,975.5,436.5,201.9,Apr-41
490,Nov-41,64.51136205,295.3797707,492.8421451,201.0789094,191.0439737,264.281569,159.3512077,326.1460854,170.0121096,566.7070321,975.5,456.9,177.9,May-41
491,Dec-41,80.06565784,392.4904192,668.5219751,272.725534,246.1409053,316.2311705,196.7771423,386.0648617,193.6512054,645.504018,975.5,479.9,174.7,Jun-41
492,Jan-42,91.88185714,440.2412109,789.1528686,319.2846134,272.791887,315.86271,227.9691736,419.789739,210.411654,701.3721798,975.5,503.4,193.8,Jul-41
493,Feb-42,86.79838384,402.7686041,706.9870885,281.2801259,236.6704791,287.3399943,194.4464516,370.5610274,186.610027,622.0334233,975.5,460,173.4,Aug-41
494,Mar-42,80.09293643,366.5240647,608.6981461,234.7007617,207.6305739,272.4697467,177.048965,349.9898911,184.2909575,614.3031918,975.5,474.3,186.3,Sep-41
495,Apr-42,62.85493248,266.7448724,425.8465302,169.8299629,174.4813753,230.5186309,142.8476849,290.9980265,173.5758318,578.586106,975.5,435.2,200.3,Oct-41
496,May-42,49.70179984,211.3416268,309.7169025,135.074177,156.0319065,207.0588137,141.3954258,297.9081399,182.0140364,606.7134547,975.5,424.8,225.3,Nov-41
497,Jun-42,49.01547813,201.3510494,277.2900021,125.721063,157.6858439,206.7651756,150.4964891,315.2316641,193.1755143,643.9183811,975.5,443.3,218.6,Dec-41
498,Jul-42,57.06472286,236.4065978,296.9703768,137.7971304,181.0340376,245.1146326,163.1775228,348.9077596,211.645801,705.4860032,975.5,473,213.4,Jan-42
499,Aug-42,55.86621767,229.5996621,292.7928995,136.8356294,179.4478191,257.5831676,163.1289166,344.1084609,215.4073636,718.0245454,975.5,462.3,229.1,Feb-42
500,Sep-42,48.9646856,203.3386269,268.0921393,119.9686173,161.2171746,244.667941,142.1398781,309.6547384,181.8290889,606.0969631,975.5,438.9,206.1,Mar-42
501,Oct-42,53.65492169,218.9479533,354.491097,145.1796585,167.8839483,241.7374667,141.7291465,304.6817556,173.3182654,577.7275513,975.5,436.5,201.9,Apr-42
502,Nov-42,65.54970692,287.1632031,494.326501,198.7972993,197.1792999,258.3036017,159.526608,323.3333821,170.6189907,568.729969,975.5,456.9,177.9,May-42
503,Dec-42,81.35435742,381.5725285,670.5354485,269.6309612,254.0456548,309.0781192,196.9937379,382.7354154,194.3424694,647.8082313,975.5,479.9,174.7,Jun-42
504,Jan-43,91.23628967,444.3293475,791.2640166,317.8806092,269.2920209,318.7682568,222.0446411,407.9550595,208.3909171,694.6363902,975.5,503.4,193.8,Jul-42
505,Feb-43,86.18853316,406.5087652,708.8784259,280.0432404,233.6340436,289.9831673,189.3931178,360.1141999,184.8178745,616.0595818,975.5,460,173.4,Aug-42
506,Mar-43,79.53019863,369.9276544,610.3265402,233.6687018,204.9667146,274.9761318,172.4477625,340.1230034,182.5210768,608.4035893,975.5,474.3,186.3,Sep-42
507,Apr-43,62.41330993,269.2218996,426.9857582,169.0831621,172.2428136,232.6391175,139.1353157,282.7942328,171.9088562,573.0295208,975.5,435.2,200.3,Oct-42
508,May-43,49.352592,213.3041724,310.5454596,134.4802094,154.030048,208.963499,137.7207983,289.5095368,180.2660226,600.886742,975.5,424.8,225.3,Nov-42
509,Jun-43,48.67109242,203.2208212,278.0318105,125.1682242,155.6627657,208.6671598,146.5853404,306.3446776,191.3203087,637.7343623,975.5,443.3,218.6,Dec-42
510,Jul-43,56.66378267,238.6018999,297.7648343,137.191189,178.7114066,247.3693845,158.9368155,339.0713793,209.6132117,698.7107055,975.5,473,213.4,Jan-43
511,Aug-43,55.47369825,231.7317541,293.5761814,136.233916,177.145539,259.9526145,158.8894726,334.407382,213.3386493,711.1288309,975.5,462.3,229.1,Feb-43
512,Sep-43,48.62065676,205.2268556,268.8093415,119.441074,159.14879,246.9185839,138.4459036,300.9249762,180.0828513,600.276171,975.5,438.9,206.1,Mar-43
513,Oct-43,53.27793898,220.9811322,355.4394344,144.5412536,165.7300304,243.9611529,138.0458462,296.0921913,171.6537634,572.1792114,975.5,436.5,201.9,Apr-43
514,Nov-43,65.08915072,289.8298376,495.6489271,197.9231192,194.6495284,260.6796758,155.3807818,314.2179927,168.9804118,563.2680394,975.5,456.9,177.9,May-43
515,Dec-43,80.7827568,385.1158602,672.3292703,268.4453011,250.7862992,311.9212562,191.8742045,371.9453684,192.4760566,641.5868554,975.5,479.9,174.7,Jun-43
516,Jan-44,86.07174992,444.1504916,793.7054803,311.3519893,269.9896686,313.5629133,221.6344812,391.7858251,207.8198995,692.7329984,975.5,503.4,193.8,Jul-43
517,Feb-44,81.30972773,406.3451332,711.0656869,274.2917229,234.2393131,285.2478714,189.0432717,345.8411304,184.3114501,614.3715003,975.5,460,173.4,Aug-43
518,Mar-44,75.02829622,369.7787474,612.209717,228.8696228,205.4977164,270.4858942,172.1292177,326.6422819,182.0209459,606.7364863,975.5,474.3,186.3,Sep-43
519,Apr-44,58.88032957,269.1135297,428.3032328,165.6105385,172.6890386,228.8402245,138.8783055,271.5857281,171.4378042,571.4593472,975.5,435.2,200.3,Oct-43
520,May-44,46.55892926,213.218311,311.5036549,131.7182599,154.4290895,205.5512182,137.4664011,278.034872,179.7720708,599.2402361,975.5,424.8,225.3,Nov-43
521,Jun-44,45.91600678,203.1390187,278.8896842,122.597524,156.0660371,205.2597181,146.3145685,294.2027547,190.7960668,635.9868892,975.5,443.3,218.6,Dec-43
522,Jul-44,53.45626121,238.5058555,298.6835947,134.3735616,179.1743895,243.3299527,158.6432281,325.6323387,209.0388449,696.7961495,975.5,473,213.4,Jan-44
523,Aug-44,52.33354294,231.6384751,294.4820176,133.435949,177.6044653,255.7077042,158.5959726,321.1531982,212.7540743,709.1802477,975.5,462.3,229.1,Feb-44
524,Sep-44,45.8684261,205.1442456,269.638759,116.9879978,159.5610926,242.8865135,138.1901669,288.9978623,179.5894014,598.6313381,975.5,438.9,206.1,Mar-44
525,Oct-44,50.26207726,220.8921806,356.5361511,141.5726708,166.1593828,239.977376,137.7908485,284.3566241,171.1834103,570.6113678,975.5,436.5,201.9,Apr-44
526,Nov-44,61.40470118,289.7131723,497.1782635,193.8581817,195.1538018,256.4228929,155.0937631,301.7640121,168.5173841,561.7246135,975.5,456.9,177.9,May-44
527,Dec-44,76.20995184,384.9608394,674.403758,262.9319817,251.4360047,306.8277211,191.5197753,357.2033725,191.9486478,639.828826,975.5,479.9,174.7,Jun-44
528,Jan-45,78.51274175,452.3012139,773.8865398,315.8869231,268.8269224,308.3883706,220.3014614,386.1891803,204.8400749,682.8002496,975.5,503.4,193.8,Jul-44
529,Feb-45,74.16893069,413.8020795,693.3102741,278.286863,233.2305305,280.5405951,187.9062716,340.9008037,181.6687013,605.5623375,975.5,460,173.4,Aug-44
530,Mar-45,68.43914816,376.5646543,596.922752,232.2031766,204.6127133,266.022226,171.0939471,321.97621,179.4110394,598.0367981,975.5,474.3,186.3,Sep-44
531,Apr-45,53.70933104,274.0521027,417.6084392,168.022705,171.9453304,225.06381,138.0430224,267.7061368,168.979644,563.2654801,975.5,435.2,200.3,Oct-44
532,May-45,42.47002289,217.1311363,303.7253637,133.6367753,153.7640202,202.1591284,136.6396099,274.0631551,177.1944098,590.6480328,975.5,424.8,225.3,Nov-44
533,Jun-45,41.88356326,206.8668762,271.9257685,124.3831932,155.3939181,201.8724388,145.4345601,290.0000802,188.0603383,626.8677942,975.5,443.3,218.6,Dec-44
534,Jul-45,48.76161615,242.8827391,291.2254222,136.3307522,178.4027513,239.3144229,157.6890689,320.9806938,206.0415424,686.8051413,975.5,473,213.4,Jan-45
535,Aug-45,47.73749744,235.8893336,287.1287591,135.3794831,176.8395882,251.4879117,157.6420977,316.5655377,209.703501,699.0116701,975.5,462.3,229.1,Feb-45
536,Sep-45,41.84016121,208.9089015,262.9058403,118.6919626,158.8739216,238.8783015,137.3590226,284.8695394,177.0143597,590.0478655,975.5,438.9,206.1,Mar-45
537,Oct-45,45.84795237,224.9458311,347.6333919,143.6347186,165.4437954,236.0171717,136.9621059,280.2946011,168.7288978,562.4296594,975.5,436.5,201.9,Apr-45
538,Nov-45,56.01200684,295.0297749,484.7636505,196.6817835,194.3133461,252.1912981,154.1609522,297.4533253,166.1010984,553.6703278,975.5,456.9,177.9,May-45
539,Dec-45,69.5170282,392.0253569,657.5637988,266.7616637,250.3531623,301.7643253,190.3678803,352.1007366,189.196393,630.6546435,975.5,479.9,174.7,Jun-45
540,Jan-46,79.59260006,442.336381,774.8631253,314.9181601,260.7574638,299.8154675,217.8405018,376.5890207,203.6259696,678.753232,975.5,503.4,193.8,Jul-45
541,Feb-46,75.18904456,404.6854366,694.1851785,277.433412,226.2295795,272.7418337,185.8071945,332.4264541,180.5919348,601.9731159,975.5,460,173.4,Aug-45
542,Mar-46,69.38045502,368.2684045,597.6760227,231.4910552,198.4707919,258.6270614,169.1826783,313.9723011,178.3476543,594.492181,975.5,474.3,186.3,Sep-45
543,Apr-46,54.44804511,268.0143488,418.1354291,167.5074125,166.7839956,218.8072504,136.5009614,261.0513112,167.9780867,559.9269556,975.5,435.2,200.3,Oct-45
544,May-46,43.05415237,212.3474314,304.1086418,133.2269377,149.1484394,196.5392971,135.1132261,267.2503023,176.1441629,587.1472095,975.5,424.8,225.3,Nov-45
545,Jun-46,42.45962662,202.3093075,272.268918,124.0017344,150.7294121,196.2605772,143.8099291,282.7910562,186.945688,623.1522932,975.5,443.3,218.6,Dec-45
546,Jul-46,49.43227973,237.5316902,291.5929263,135.9126527,173.0475822,232.6617098,155.9275444,313.0015322,204.8203159,682.7343863,975.5,473,213.4,Jan-46
547,Aug-46,48.39407537,230.6923592,287.4910936,134.9643009,171.531341,244.4967872,155.8810978,308.696131,208.4605698,694.8685659,975.5,462.3,229.1,Feb-46
548,Sep-46,42.41562762,204.3063441,263.2376073,118.3279577,154.1049553,232.2377121,135.8246024,277.788054,175.9651799,586.5505995,975.5,438.9,206.1,Mar-46
549,Oct-46,46.47854164,219.9899575,348.0720786,143.1942193,160.4776192,229.4561191,135.4321196,273.3268427,167.7288267,559.0960889,975.5,436.5,201.9,Apr-46
550,Nov-46,56.78239175,288.5298533,485.3753851,196.0785992,188.4805839,245.1806201,152.4388398,290.0590234,165.1166024,550.3886747,975.5,456.9,177.9,May-46
551,Dec-46,70.47316015,383.388486,658.3935939,265.9435583,242.838236,293.3755644,188.2413049,343.3479713,188.0750092,626.9166974,975.5,479.9,174.7,Jun-46
552,Jan-47,78.5714297,450.8831415,732.582719,314.8058398,256.9087738,301.0680354,213.8756223,369.0371709,203.2295836,677.4319454,975.5,503.4,193.8,Jul-46
553,Feb-47,74.22437167,412.5047111,656.3069643,277.3344612,222.8905092,273.8812934,182.425348,325.7602092,180.2403877,600.8012923,975.5,460,173.4,Aug-46
554,Mar-47,68.49030614,375.3840342,565.0638307,231.4084904,195.5414317,259.7075525,166.103412,307.6761228,178.000476,593.3349201,975.5,474.3,186.3,Sep-46
555,Apr-47,53.74947854,273.1928839,395.3198695,167.4476684,164.3223216,219.7213825,134.0165296,255.816373,167.6510942,558.8369807,975.5,435.2,200.3,Oct-46
556,May-47,42.50176905,216.4503783,287.5149538,133.1794203,146.94706,197.3603982,132.6540524,261.8910538,175.801274,586.0042467,975.5,424.8,225.3,Nov-46
557,Jun-47,41.91487105,206.2182991,257.4125645,123.9575073,148.5046981,197.0805139,141.192468,277.1201645,186.5817725,621.9392415,975.5,443.3,218.6,Dec-46
558,Jul-47,48.79806525,242.1212437,275.6821584,135.8641774,170.4934598,233.633723,153.0895326,306.7248209,204.421605,681.4053499,975.5,473,213.4,Jan-47
559,Aug-47,47.77318102,235.1497642,271.8041421,134.9161638,168.9995978,245.5182449,153.0439314,302.5057573,208.0547726,693.5159087,975.5,462.3,229.1,Feb-47
560,Sep-47,41.87143656,208.2539222,248.8740473,118.2857543,151.8304195,233.2079539,133.352481,272.2174889,175.6226394,585.408798,975.5,438.9,206.1,Mar-47
561,Oct-47,45.88222353,224.2405721,329.0795257,143.1431469,158.1090251,230.41474,132.9671417,267.8457396,167.4023194,558.0077315,975.5,436.5,201.9,Apr-47
562,Nov-47,56.05387559,294.104786,458.8908773,196.0086648,185.6986757,246.2049347,149.6643253,284.242385,164.7951802,549.3172674,975.5,456.9,177.9,May-47
563,Dec-47,69.5689919,390.7962637,622.4683475,265.8487055,239.2540277,294.6012276,184.8151556,336.462714,187.7088953,625.6963178,975.5,479.9,174.7,Jun-47
564,Jan-48,77.50330898,448.5196876,715.3057731,314.4407987,260.4667772,297.669675,212.8844025,356.7783464,200.4631976,668.2106586,975.5,503.4,193.8,Jul-47
565,Feb-48,73.215346,410.3424304,640.8288761,277.012871,225.9773839,270.7898083,181.5798864,314.9389762,177.7869334,592.6231114,975.5,460,173.4,Aug-47
566,Mar-48,67.55923087,373.4163339,551.737585,231.1401548,198.2495412,256.7760561,165.3335954,297.4556141,175.5775117,585.2583724,975.5,474.3,186.3,Sep-47
567,Apr-48,53.01879396,271.7608525,385.9967994,167.2535002,166.5980686,217.2412373,133.3954217,247.3185622,165.369007,551.2300232,975.5,435.2,200.3,Oct-47
568,May-48,41.92398881,215.3157816,280.734313,133.0249887,148.982172,195.1326567,132.0392589,253.1914519,173.4082455,578.027485,975.5,424.8,225.3,Nov-47
569,Jun-48,41.34506925,205.1373373,251.3418467,123.8137693,150.5613823,194.8559316,140.5381028,267.9146759,184.0419985,613.4733282,975.5,443.3,218.6,Dec-47
570,Jul-48,48.1346915,240.8520846,269.1805776,135.7066326,172.8546727,230.9965397,152.3800296,296.535913,201.638993,672.1299766,975.5,473,213.4,Jan-48
571,Aug-48,47.12373981,233.9171485,265.394019,134.7597184,171.3401217,242.7469129,152.3346398,292.4569999,205.2227055,684.075685,975.5,462.3,229.1,Feb-48
572,Sep-48,41.30222522,207.16229,243.0046985,118.148593,153.9331626,230.5755766,132.7344506,263.1748594,173.2320425,577.4401417,975.5,438.9,206.1,Mar-48
573,Oct-48,45.25848849,223.0651406,321.3186421,142.9771616,160.2987224,227.8138915,132.3508972,258.9483326,165.1236185,550.4120617,975.5,436.5,201.9,Apr-48
574,Nov-48,55.29186443,292.563138,448.0685733,195.781378,188.27047,243.4258516,148.9706967,274.8003076,162.551968,541.8398934,975.5,456.9,177.9,May-48
575,Dec-48,68.62325269,388.7477751,607.7882961,265.5404338,242.5675254,291.2758625,183.9586183,325.2859609,185.1537788,617.1792628,975.5,479.9,174.7,Jun-48
576,Jan-49,77.7145856,429.829238,705.0516257,311.0711884,263.6992117,294.5793231,215.0719222,348.9264917,197.6607765,658.8692549,975.5,503.4,193.8,Jul-48
577,Feb-49,73.41493349,393.2428811,631.6423799,274.0443458,228.7817994,267.9785183,183.4457327,308.0079079,175.3015203,584.3384011,975.5,460,173.4,Aug-48
578,Mar-49,67.7433996,357.8555473,543.8282423,228.6632108,200.7098497,254.1102543,167.032501,290.9093136,173.1229857,577.0766191,975.5,474.3,186.3,Sep-48
579,Apr-49,53.16332498,260.4361936,380.4634062,165.4611784,168.6655773,214.9858787,134.7661427,241.8756607,163.0571931,543.523977,975.5,435.2,200.3,Oct-48
580,May-49,42.03827501,206.3432685,276.7098927,131.5994664,150.8310647,193.1068253,133.3960445,247.6193018,170.9840453,569.9468176,975.5,424.8,225.3,Nov-48
581,Jun-49,41.4577773,196.5889744,247.7387773,122.4869562,152.4298732,192.8329731,141.9822192,262.0185021,181.4691413,604.8971375,975.5,443.3,218.6,Dec-48
582,Jul-49,48.26590828,230.8154377,265.321784,134.2523733,174.9998269,228.5983761,153.9458292,290.009853,198.8201346,662.7337819,975.5,473,213.4,Jan-49
583,Aug-49,47.25220071,224.1694901,261.5895069,133.3156064,173.4664801,240.2267591,153.899973,286.0207072,202.3537478,674.5124925,975.5,462.3,229.1,Feb-49
584,Sep-49,41.41481647,198.5295445,239.5211449,116.8824891,155.8434978,228.1817833,134.0983797,257.3829979,170.8103055,569.3676851,975.5,438.9,206.1,Mar-49
585,Oct-49,45.38186465,213.7697008,316.712432,141.4449898,162.2880552,225.4487696,133.710885,253.249487,162.8152351,542.7174505,975.5,436.5,201.9,Apr-49
586,Nov-49,55.44259191,280.3716183,441.6453605,193.6833457,190.6069367,240.8986491,150.5014633,268.7525973,160.2795356,534.2651186,975.5,456.9,177.9,May-49
587,Dec-49,68.81032198,372.5481057,599.0754477,262.6948496,245.5778273,288.25189,185.8489076,318.1271797,182.5653792,608.5512641,975.5,479.9,174.7,Jun-49
588,Jan-50,75.01493983,422.9560583,698.1868043,310.298986,266.2572533,291.3144331,213.795869,350.4678967,189.7968114,632.6560379,975.5,503.4,193.8,Jul-49
589,Feb-50,70.86464884,386.9547352,625.4923166,273.3640588,231.0011211,265.0084511,182.3573224,309.3685524,168.3271218,561.0904059,975.5,460,173.4,Aug-49
590,Mar-50,65.39013244,352.1332621,538.5331921,228.0955778,202.6568565,251.2938922,166.0414727,292.194424,166.2352605,554.117535,975.5,474.3,186.3,Sep-49
591,Apr-50,51.31653979,256.2716915,376.7589777,165.0504379,170.3017353,212.603141,133.9665554,242.9441618,156.569937,521.8997901,975.5,435.2,200.3,Oct-49
592,May-50,40.5779513,203.0437388,274.015673,131.2727842,152.2942171,190.9665782,132.6045862,248.7131758,164.1814181,547.2713937,975.5,424.8,225.3,Nov-49
593,Jun-50,40.01761889,193.4454206,245.3266384,122.1828949,153.908535,190.6957612,141.1398179,263.1759855,174.2493629,580.8312098,975.5,443.3,218.6,Dec-49
594,Jul-50,46.58924933,227.124586,262.738446,133.9191055,176.6974309,226.064768,153.0324461,291.2909899,190.9100442,636.3668141,975.5,473,213.4,Jan-50
595,Aug-50,45.61075589,220.5849104,259.0425087,132.984664,175.1492097,237.564271,152.986862,287.2842218,194.3030721,647.6769069,975.5,462.3,229.1,Feb-50
596,Sep-50,39.97615044,195.35496,237.189018,116.5923403,157.3552739,225.6527924,133.3027544,258.5200037,164.0145907,546.7153022,975.5,438.9,206.1,Mar-50
597,Oct-50,43.80539148,210.3514188,313.6287226,141.0938671,163.8623474,222.9500693,132.9175588,254.3682327,156.3376054,521.1253513,975.5,436.5,201.9,Apr-50
598,Nov-50,53.51662965,275.8883391,437.3452264,193.2025466,192.4559391,238.2287143,149.6085161,269.939829,153.9027891,513.0092968,975.5,456.9,177.9,May-50
