,Month,Algonquin,Appalachia,Chicago,NBPL,Opal,Socal,TGP,Transco Z5,Waha,Henry,LNG,AECO,Mexico,Gas_Month
404,Sep-34,40.55161685,192.4872127,255.2898358,108.5103773,120.4335792,221.1356011,128.1951242,264.0066287,163.6720502,545.5735007,953.2275354,438.9,206.1,Mar-34
405,Oct-34,44.43598075,207.2635283,337.562952,131.313504,125.413839,218.486982,127.8246878,259.7667438,156.0110981,520.0369938,953.2275354,436.5,201.9,Apr-34
406,Nov-34,54.28701456,271.8383879,470.720744,179.8101073,147.2982571,233.4597741,143.8761142,275.6688194,153.5813669,511.9378895,953.2275354,456.9,177.9,May-34
407,Dec-34,67.37612406,361.2094443,638.5151203,243.878424,189.7789586,279.3507617,177.6674994,326.3140335,174.935873,583.1195767,953.2275354,479.9,174.7,Jun-34
408,Jan-35,76.28259958,419.9027313,725.8184285,283.721185,208.3059825,285.0515937,202.3797507,355.4541865,179.5767059,598.5890196,975.5,503.4,193.8,Jul-34
409,Feb-35,72.06217381,384.1613023,650.2469647,249.9498168,180.7233977,259.3111523,172.619937,313.7701003,159.2631078,530.8770261,975.5,460,173.4,Aug-34
410,Mar-35,66.49514484,349.591206,559.846323,208.5586823,158.5483027,245.8914366,157.1753094,296.3516267,157.2838883,524.2796277,975.5,474.3,186.3,Sep-34
411,Apr-35,52.18372588,254.4216618,391.6696899,150.9134994,133.2353198,208.0324807,126.8131055,246.4006553,148.1390194,493.7967315,975.5,435.2,200.3,Oct-34
412,May-35,41.26366852,201.5779626,284.8601892,120.0289771,119.1471636,186.8610727,125.5238617,252.2517481,155.3406404,517.8021348,975.5,424.8,225.3,Nov-34
413,Jun-35,40.69386719,192.0489348,255.0357498,111.7176571,120.4101229,186.5960778,133.6033353,266.9203277,164.8664504,549.5548348,975.5,443.3,218.6,Dec-34
414,Jul-35,47.37655006,225.4849697,273.1366517,122.4486351,138.2389831,221.2047021,144.8609294,295.435339,180.6299938,602.0999794,975.5,473,213.4,Jan-35
415,Aug-35,46.38152128,218.9925041,269.294443,121.5942306,137.0277345,232.4569824,144.8177793,291.3715645,183.8403152,612.8010506,975.5,462.3,229.1,Feb-35
416,Sep-35,40.65169797,193.9446892,246.5760728,106.605946,123.1066741,220.8015834,126.1847496,262.1981028,155.1827962,517.2759875,975.5,438.9,206.1,Mar-35
417,Oct-35,44.54564845,208.8328883,326.0409753,129.0088624,128.1974738,218.156965,125.8201224,257.9872624,147.9191983,493.0639944,975.5,436.5,201.9,Apr-35
418,Nov-35,54.42099454,273.8966964,454.6537159,176.6543171,150.5676296,233.1071412,141.619828,273.7804039,145.615491,485.3849701,975.5,456.9,177.9,May-35
419,Dec-35,67.54240788,363.9444535,616.7207962,239.5981911,193.9912155,278.928812,174.8812918,324.0786829,165.8623931,552.8746437,975.5,479.9,174.7,Jun-35
420,Jan-36,76.37650031,416.6449975,693.907062,279.3968518,208.0501783,279.8667841,196.9109515,360.4611663,171.8097583,572.6991944,975.5,503.4,193.8,Jul-35
421,Feb-36,72.15087936,381.1808614,621.6581767,246.1402095,180.5014655,254.5945361,167.9553212,318.189912,152.3747522,507.9158408,975.5,460,173.4,Aug-35
422,Mar-36,66.57699761,346.8789705,535.2320938,205.3799375,158.3536021,241.4189119,152.9280455,300.5260791,150.4811368,501.6037893,975.5,474.3,186.3,Sep-35
423,Apr-36,52.24796189,252.4477807,374.4495223,148.613353,133.071704,204.2485733,123.3863031,249.871491,141.7317965,472.4393216,975.5,435.2,200.3,Oct-35
424,May-36,41.31446239,200.0140591,272.336013,118.1995568,119.0008484,183.4622526,122.1318979,255.8050032,148.6219371,495.4064571,975.5,424.8,225.3,Nov-35
425,Jun-36,40.74395965,190.5589604,243.8228363,110.0149138,120.2622568,183.2020777,129.9930442,270.6802066,157.7357423,525.7858078,975.5,443.3,218.6,Dec-35
426,Jul-36,47.43486863,223.7355884,261.1279131,120.5823356,138.0692227,217.181205,140.9464304,299.5968845,172.8174901,576.0583002,975.5,473,213.4,Jan-36
427,Aug-36,46.43861502,217.2934933,257.4546312,119.7409535,136.8594615,228.2288173,140.9044463,295.4758671,175.8889605,586.2965349,975.5,462.3,229.1,Feb-36
428,Sep-36,40.70173852,192.4400069,235.7350979,104.9811127,122.9554965,216.7854186,122.774927,265.8914637,148.4709199,494.9030664,975.5,438.9,206.1,Mar-36
429,Oct-36,44.6004823,207.2126988,311.7062427,127.0425753,128.0400446,214.1889032,122.4201529,261.6213089,141.5214829,471.7382764,975.5,436.5,201.9,Apr-36
430,Nov-36,54.48798453,271.7717221,434.6643897,173.9618424,150.3827293,228.8671503,137.7929115,277.6369148,139.3174142,464.3913808,975.5,456.9,177.9,May-36
431,Dec-36,67.62554979,361.120861,589.6060213,235.946358,193.7529902,273.8553698,170.1555686,328.6437027,158.6886091,528.9620302,975.5,479.9,174.7,Jun-36
432,Jan-37,75.47270585,400.0624933,668.3291396,276.841564,207.3292757,275.2569236,192.7182054,344.6540069,168.8936881,562.9789603,975.5,503.4,193.8,Jul-36
433,Feb-37,71.29708841,366.0098327,598.7434011,243.889078,179.8760203,250.4009506,164.3791158,304.236457,149.7885459,499.2951531,975.5,460,173.4,Aug-36
434,Mar-37,65.78916469,333.0731598,515.5030469,203.5015883,157.8049002,237.4423504,149.6718098,287.3472292,147.9270702,493.0902339,975.5,474.3,186.3,Sep-36
435,Apr-37,51.62969032,242.4003389,360.6470387,147.2541756,132.6106049,200.8842676,120.7590879,238.9139764,139.3262295,464.4207651,975.5,435.2,200.3,Oct-36
436,May-37,40.82557141,192.0534836,262.2975081,117.1185358,118.5885054,180.4403314,119.5313923,244.5872887,146.0994261,486.9980871,975.5,424.8,225.3,Nov-36
437,Jun-37,40.26181967,182.9746986,234.835348,109.0087472,119.845543,180.184442,127.2251543,258.8101757,155.0585457,516.861819,975.5,443.3,218.6,Dec-36
438,Jul-37,46.87355237,214.8308941,251.502547,119.4795223,137.5908071,213.6038778,137.9453145,286.4587821,169.8843159,566.2810531,975.5,473,213.4,Jan-37
439,Aug-37,45.88908784,208.6451949,247.9646649,118.6458353,136.3852377,224.469518,137.9042243,282.518482,172.9036553,576.3455176,975.5,462.3,229.1,Feb-37
440,Sep-37,40.22009816,184.7808793,227.0457295,104.020984,122.5294506,213.2146107,120.1607296,254.2314317,145.9509721,486.5032402,975.5,438.9,206.1,Mar-37
441,Oct-37,44.0727065,198.9656169,300.2165224,125.8806783,127.5963805,210.6608641,119.8135096,250.1485342,139.1194856,463.7316186,975.5,436.5,201.9,Apr-37
442,Nov-37,53.84320586,260.9551859,418.642342,172.3708345,149.8616468,225.0973367,134.8589422,265.4618142,136.9528258,456.5094194,975.5,456.9,177.9,May-37
443,Dec-37,66.82530892,346.748222,567.8727116,233.7884566,193.0816279,269.3445271,166.5325142,314.2318218,155.9952398,519.9841325,975.5,479.9,174.7,Jun-37
444,Jan-38,75.27316682,375.9680382,634.0912019,271.6888683,206.2479217,269.4047623,185.4948331,344.4160719,166.049688,553.4989601,975.5,503.4,193.8,Jul-37
445,Feb-38,71.10858911,343.9662579,568.0702821,239.3497083,178.9378525,245.0772452,158.2179358,304.0264246,147.2662573,490.8875243,975.5,460,173.4,Aug-37
446,Mar-38,65.61522756,313.0132531,489.0942609,199.7139282,156.9818473,232.3941542,144.0618821,287.1488564,145.4361269,484.7870897,975.5,474.3,186.3,Sep-37
447,Apr-38,51.49318881,227.8013595,342.1713953,144.5134168,131.9189563,196.6133227,116.2328531,238.74904,136.9801158,456.6003859,975.5,435.2,200.3,Oct-37
448,May-38,40.71763444,180.4867306,248.8602282,114.9386746,117.969991,176.6040393,115.0511734,244.4184357,143.6392585,478.7975285,975.5,424.8,225.3,Nov-37
449,Jun-38,40.15537318,171.9547311,222.8049313,106.9798289,119.2204723,176.3535904,122.4565615,258.6315038,152.4475155,508.1583851,975.5,443.3,218.6,Dec-37
450,Jul-38,46.74962541,201.8923322,238.6182838,117.2557174,136.8731835,209.0625048,132.7749137,286.2610227,167.0236347,556.7454489,975.5,473,213.4,Jan-38
451,Aug-38,45.76776366,196.0791774,235.2616444,116.4375473,135.673902,219.6971336,132.7353637,282.3234429,169.9921314,566.640438,975.5,462.3,229.1,Feb-38
452,Sep-38,40.11376197,173.6521315,215.4143685,102.0849001,121.8903816,208.6815138,115.6569222,254.0559207,143.4933043,478.3110143,975.5,438.9,206.1,Mar-38
453,Oct-38,43.95618457,186.9825687,284.8366833,123.5377324,126.9308842,206.1820617,115.3227165,249.9758419,136.7768532,455.9228439,975.5,436.5,201.9,Apr-38
454,Nov-38,53.70085213,245.2387088,397.1956482,169.1625935,149.0800231,220.3116044,129.8042234,265.2785503,134.6466778,448.8222593,975.5,456.9,177.9,May-38
455,Dec-38,66.64863236,325.864711,538.781072,229.4370841,192.0745844,263.6180676,160.2906216,314.0148891,153.3684366,511.228122,975.5,479.9,174.7,Jun-38
456,Jan-39,72.55004586,359.1172501,617.517972,262.9138416,206.0618823,261.273338,177.0637677,335.2400572,162.9063195,543.0210651,975.5,503.4,193.8,Jul-38
457,Feb-39,68.53612806,328.5497812,553.2226397,231.619174,178.7764473,237.6800967,151.0266532,295.9264806,144.4784645,481.5948818,975.5,460,173.4,Aug-38
458,Mar-39,63.2414972,298.9840818,476.3108134,193.2635533,156.8402468,225.3798184,137.5140169,279.4985685,142.6829791,475.6099302,975.5,474.3,186.3,Sep-38
459,Apr-39,49.63034462,217.5913628,333.228068,139.845912,131.799963,190.6789572,110.9498661,232.3882315,134.3870427,447.9568089,975.5,435.2,200.3,Oct-38
460,May-39,39.24461227,172.397363,242.3557731,111.226377,117.8635799,171.2736125,109.8218958,237.9065817,140.9201259,469.7337531,975.5,424.8,225.3,Nov-38
461,Jun-39,38.70269166,164.2477655,216.981483,103.5245867,119.1129332,171.0307228,116.890696,251.740982,149.5616401,498.5388003,975.5,443.3,218.6,Dec-38
462,Jul-39,45.05838682,192.8435712,232.3815222,113.4685838,136.7497214,202.7523865,126.740061,278.6343887,163.8618291,546.206097,975.5,473,213.4,Jan-39
463,Aug-39,44.1120454,187.2909605,229.1126152,112.676839,135.5515217,213.0660311,126.7023086,274.8017148,166.7741313,555.913771,975.5,462.3,229.1,Feb-39
464,Sep-39,38.6625858,165.8690889,209.7840871,98.78775463,121.7804342,202.382895,110.4001122,247.2873026,140.7769347,469.2564489,975.5,438.9,206.1,Mar-39
465,Oct-39,42.36600293,178.6020594,277.3919123,119.5477017,126.8163903,199.9588836,110.0810968,243.3159263,134.1876279,447.2920929,975.5,436.5,201.9,Apr-39
466,Nov-39,51.75814237,234.2471747,386.8141529,163.6989678,148.9455502,213.6619554,123.9043938,258.2109362,132.0977773,440.3259245,975.5,456.9,177.9,May-39
467,Dec-39,64.23751702,311.2595408,524.6989611,222.0267085,191.9013297,255.6613027,153.0051318,305.64883,150.4651279,501.5504262,975.5,479.9,174.7,Jun-39
468,Jan-40,70.88330803,345.6391748,601.9644122,257.5505452,199.9807197,252.6696341,171.5380018,315.812148,160.3672318,534.5574392,975.5,503.4,193.8,Jul-39
469,Feb-40,66.96160449,316.2189374,539.2885005,226.8942715,173.5005145,229.8533157,146.3134477,278.7768808,142.2265967,474.0886557,975.5,460,173.4,Aug-39
470,Mar-40,61.78861051,287.7628721,464.3138691,189.3210841,152.2116807,217.9580844,133.2225107,263.3010029,140.459096,468.1969866,975.5,474.3,186.3,Sep-39
471,Apr-40,48.4901555,209.4249136,324.83498,136.993133,127.9103693,184.3999189,107.4873679,218.920815,132.2924616,440.9748719,975.5,435.2,200.3,Oct-39
472,May-40,38.34302111,165.9270956,236.2515054,108.9574206,114.3852675,165.6335903,106.394599,224.1193645,138.723719,462.4123967,975.5,424.8,225.3,Nov-39
473,Jun-40,37.81355038,158.0833616,211.5163231,101.4127426,115.5977507,165.3986989,113.2427977,237.1520304,147.2305449,490.7684831,975.5,443.3,218.6,Dec-39
474,Jul-40,44.02323216,185.6059345,226.5284781,111.1538877,132.7140536,196.0757715,122.784786,262.4869042,161.3078486,537.6928286,975.5,473,213.4,Jan-40
475,Aug-40,43.09863164,180.2617196,223.3419058,110.3782941,131.5512144,206.0497888,122.7482118,258.8763423,164.1747591,547.249197,975.5,462.3,229.1,Feb-40
476,Sep-40,37.77436591,159.6438349,204.5002096,96.7725393,118.1865302,195.7184472,106.9547706,232.9564517,138.5827595,461.9425318,975.5,438.9,206.1,Mar-40
477,Oct-40,41.39270211,171.8989227,270.4051817,117.108995,123.0738684,193.3742583,106.6457109,229.2152255,132.0961549,440.3205163,975.5,436.5,201.9,Apr-40
478,Nov-40,50.56907001,225.455614,377.0713805,160.3595998,144.5499671,206.6260893,120.0376136,243.2470364,130.0388772,433.4629239,975.5,456.9,177.9,May-40
479,Dec-40,62.76174814,299.5776192,511.483254,217.497487,186.2380639,247.2424025,148.2301823,287.9357983,148.1199508,493.7331693,975.5,479.9,174.7,Jun-40
480,Jan-41,68.34798852,333.8985574,586.2528754,253.2542921,191.7833589,245.1952947,166.3540359,301.5981185,156.7526352,522.5087839,975.5,503.4,193.8,Jul-40
481,Feb-41,64.56655456,305.4776621,525.2128326,223.109402,166.3885974,223.0539166,141.8917807,266.2297295,139.0208809,463.4029363,975.5,460,173.4,Aug-40
482,Mar-41,59.57858569,277.9881879,452.1950722,186.1629805,145.9724089,211.5105636,129.1964585,251.4503878,137.2932188,457.6440625,975.5,474.3,186.3,Sep-40
483,Apr-41,46.75578332,202.3112009,316.3566436,134.7079227,122.6672266,178.9450981,104.2390448,209.0676573,129.3106562,431.0355206,975.5,435.2,200.3,Oct-40
484,May-41,36.97158668,160.29091,230.0852368,107.1398797,109.696529,160.733905,103.1792999,214.0322312,135.5969563,451.9898543,975.5,424.8,225.3,Nov-40
485,Jun-41,36.4610538,152.7136108,205.9956537,99.72105599,110.8593116,160.5059621,109.8205426,226.4783246,143.9120427,479.7068089,975.5,443.3,218.6,Dec-40
486,Jul-41,42.44863071,179.3013012,220.6159848,109.2997071,127.2740044,190.2755617,119.0741671,250.6729299,157.672051,525.5735032,975.5,473,213.4,Jan-41
487,Aug-41,41.55710085,174.1386177,217.5125835,108.5370513,126.1588308,199.954533,119.0386982,247.2248717,160.4743428,534.914476,975.5,462.3,229.1,Feb-41
488,Sep-41,36.42327085,154.2210781,199.1626639,95.15825687,113.3419751,189.9288077,103.7225429,222.47158,135.459174,451.5305799,975.5,438.9,206.1,Mar-41
489,Oct-41,39.91218817,166.0598871,263.3474871,115.155476,118.0289776,187.6539633,103.4228231,218.8987383,129.1187741,430.3959138,975.5,436.5,201.9,Apr-41
490,Nov-41,48.76034024,217.7973731,367.2296511,157.6846087,138.6247548,200.5137857,116.4100157,232.2990074,127.1078664,423.692888,975.5,456.9,177.9,May-41
491,Dec-41,60.51691661,289.4016136,498.1333153,213.8693671,178.604025,239.9286086,143.7505906,274.9764238,144.7814017,482.6046725,975.5,479.9,174.7,Jun-41
492,Jan-42,67.31508057,316.2045912,570.3259153,245.2093476,191.0624563,234.3841966,161.6258032,289.732404,152.963407,509.8780234,975.5,503.4,193.8,Jul-41
493,Feb-42,63.59079347,289.2897771,510.9441711,216.0220482,165.7631522,213.2190713,137.8588316,255.7555064,135.6602877,452.2009591,975.5,460,173.4,Aug-41
494,Mar-42,58.67820521,263.2570263,439.9101126,180.2492768,145.423707,202.1846854,125.5243449,241.5576254,133.9743889,446.5812962,975.5,474.3,186.3,Sep-41
495,Apr-42,46.04918725,191.5903173,307.7620595,130.4287543,122.2061275,171.0550894,101.2762886,200.8423502,126.1847911,420.6159705,975.5,435.2,200.3,Oct-41
496,May-42,36.41285413,151.7967674,223.8344216,103.7364452,109.284186,153.6468603,100.2466645,205.6116039,132.3191307,441.0637689,975.5,424.8,225.3,Nov-41
497,Jun-42,35.91003667,144.6210048,200.3992896,96.55328988,110.4425978,153.4289678,106.6991451,217.5680331,140.433214,468.1107133,975.5,443.3,218.6,Dec-41
498,Jul-42,41.80712642,169.7997592,214.6224245,105.8276629,126.7955887,181.8859726,115.6897565,240.8107549,153.8605975,512.8686583,975.5,473,213.4,Jan-42
499,Aug-42,40.92906979,164.9106569,211.6033345,105.0892338,125.6846069,191.1381808,115.6552957,237.4983529,156.5951487,521.9838289,975.5,462.3,229.1,Feb-42
500,Sep-42,35.87282472,146.0485884,193.7519342,92.13543387,112.9159291,181.5545076,100.774467,213.718925,132.184679,440.6155967,975.5,438.9,206.1,Mar-42
501,Oct-42,39.30901583,157.2600346,256.1930234,111.4974159,117.5853134,179.3799652,100.4832661,210.286649,125.9975475,419.9918252,975.5,436.5,201.9,Apr-42
502,Nov-42,48.02345033,206.2558456,357.2529802,152.6755566,138.1036723,191.672775,113.1013275,223.159714,124.0352501,413.4508336,975.5,456.9,177.9,May-42
503,Dec-42,59.60235562,274.0656312,484.6003336,207.0755348,177.9326627,229.3497281,139.6648092,264.1580812,141.2815578,470.9385259,975.5,479.9,174.7,Jun-42
504,Jan-43,65.16710154,309.5613692,555.5478792,238.9053684,183.6790179,230.2568827,153.6960444,274.2149046,147.7355473,492.4518242,975.5,503.4,193.8,Jul-42
505,Feb-43,61.56165394,283.2120152,497.7048089,210.4684324,159.3573828,209.464458,131.0951388,242.057743,131.0238,436.7459999,975.5,460,173.4,Aug-42
506,Mar-43,56.80582308,257.7261931,428.5113539,175.6153275,139.8039374,198.6243786,119.3658123,228.6202726,129.3955204,431.3184014,975.5,474.3,186.3,Sep-42
507,Apr-43,44.57978859,187.5651481,299.7874634,127.0756188,117.4835806,168.0429493,96.30742515,190.0856277,121.8721493,406.2404976,975.5,435.2,200.3,Oct-42
508,May-43,35.2509444,148.6076309,218.0345218,101.0695306,105.060996,150.9412649,95.32831698,194.5994496,127.7968343,425.9894477,975.5,424.8,225.3,Nov-42
509,Jun-43,34.76417151,141.5826256,195.2066307,94.07104384,106.174642,150.7272093,101.464223,205.9155159,135.633601,452.1120034,975.5,443.3,218.6,Dec-42
510,Jul-43,40.47308908,166.2323933,209.061222,103.1069861,121.8956861,178.6831096,110.0137329,227.9134031,148.6020743,495.3402476,975.5,473,213.4,Jan-43
511,Aug-43,39.62305065,161.4460073,206.1203613,102.387541,120.8276373,187.7723939,109.9809628,224.7784069,151.2431662,504.1438873,975.5,462.3,229.1,Feb-43
512,Sep-43,34.72814696,142.9802167,188.7315187,89.76676454,108.5523936,178.3574813,95.83022418,202.2725585,127.6669778,425.5565927,975.5,438.9,206.1,Mar-43
513,Oct-43,38.05469152,153.9561189,249.5546617,108.6309779,113.0413338,176.2212308,95.55331032,199.0241084,121.6913051,405.6376838,975.5,436.5,201.9,Apr-43
514,Nov-43,46.49105427,201.9225645,347.995997,148.7504879,132.7667789,188.2975744,107.5522986,211.2077173,119.7960735,399.320245,975.5,456.9,177.9,May-43
515,Dec-43,57.70048447,268.3077173,472.0435814,201.751921,171.0566135,225.3110671,132.8125106,250.0102924,136.4529508,454.8431694,975.5,479.9,174.7,Jun-43
516,Jan-44,60.49554058,300.2608584,540.6836739,229.7793406,178.7722289,221.5505093,149.252645,257.1766902,143.6275472,478.7584905,975.5,503.4,193.8,Jul-43
517,Feb-44,57.14855267,274.7031486,484.3882492,202.4286768,155.1003204,201.5442788,127.3051385,227.0175988,127.3804941,424.6016471,975.5,460,173.4,Aug-43
518,Mar-44,52.73364772,249.9830265,417.0461301,168.9069375,136.0692244,191.1140798,115.9149104,214.4150593,125.7974912,419.3249708,975.5,474.3,186.3,Sep-43
519,Apr-44,41.38404727,181.9299111,291.7663683,122.2214138,114.3451321,161.6889821,93.52314822,178.2747465,118.4833183,394.9443943,975.5,435.2,200.3,Oct-43
520,May-44,32.72394946,144.1428397,212.2008034,97.20874107,102.2544036,145.2339392,92.57234637,182.5081041,124.2432589,414.1441963,975.5,424.8,225.3,Nov-43
521,Jun-44,32.27207132,137.3288948,189.9836939,90.47759188,103.3382998,145.0279774,98.53086145,193.121052,131.862113,439.5403767,975.5,443.3,218.6,Dec-43
522,Jul-44,37.57174011,161.2380809,203.4675926,99.1683671,118.6393729,171.9268213,106.8332025,213.7521108,144.4699791,481.5665972,975.5,473,213.4,Jan-44
523,Aug-44,36.78263744,156.5954979,200.6054174,98.4764043,117.5998559,180.6724256,106.8013798,210.8119061,147.0376317,490.1254389,975.5,462.3,229.1,Feb-44
524,Sep-44,32.23862922,138.6844965,183.6818297,86.33773322,105.6525322,171.6135056,93.05974328,189.704448,124.1170133,413.7233775,975.5,438.9,206.1,Mar-44
525,Oct-44,35.32670751,149.3306369,242.8775923,104.4813461,110.0215551,169.5580301,92.79083508,186.6578389,118.3075028,394.3583426,975.5,436.5,201.9,Apr-44
526,Nov-44,43.15830218,195.855971,338.6850372,143.0683172,129.2200561,181.1777481,104.4429289,198.0844249,116.4649708,388.2165693,975.5,456.9,177.9,May-44
527,Dec-44,53.56417452,260.2466378,459.413612,194.0451304,166.4870186,216.7917027,128.9728606,234.4760203,132.6586796,442.1955987,975.5,479.9,174.7,Jun-44
528,Jan-45,54.87323481,295.9172133,514.8903282,226.985372,173.388714,213.3677504,144.6383457,247.2454906,138.4717576,461.5725252,975.5,503.4,193.8,Jul-44
529,Feb-45,51.83730767,270.7292274,461.28048,199.9672747,150.4296571,194.100431,123.3693689,218.2510302,122.8079241,409.3597468,975.5,460,173.4,Aug-44
530,Mar-45,47.83271306,246.3667125,397.1509205,166.8531382,131.9716601,184.0554616,112.3312815,206.1351536,121.2817461,404.2724871,975.5,474.3,186.3,Sep-44
531,Apr-45,37.53791637,179.2980696,277.8476369,120.7352803,110.9017633,155.7171522,90.63178371,171.3904441,114.2301296,380.7670987,975.5,435.2,200.3,Oct-44
532,May-45,29.68266662,142.057635,202.0777519,96.0267455,99.17513278,139.8698607,89.71037688,175.4603254,119.783306,399.2776865,975.5,424.8,225.3,Nov-44
533,Jun-45,29.2727849,135.3422623,180.9205109,89.37744275,100.2263887,139.6715059,95.48467833,185.663441,127.1286665,423.7622217,975.5,443.3,218.6,Dec-44
534,Jul-45,34.07991561,158.9055724,193.7611594,97.96254374,115.0666881,165.5768664,103.5303439,205.4978056,139.2839488,464.2798294,975.5,473,213.4,Jan-45
535,Aug-45,33.36415018,154.3301501,191.0355245,97.27899477,114.0584749,173.99946,103.4995051,202.6711406,141.7594305,472.531435,975.5,462.3,229.1,Feb-45
536,Sep-45,29.24245084,136.6782535,174.9192775,85.2879221,102.4709308,165.2751227,90.18270541,182.3787735,119.6615922,398.8719738,975.5,438.9,206.1,Mar-45
537,Oct-45,32.04353077,147.1703843,231.2911028,103.2109203,106.7083857,163.2955642,89.92211079,179.4498129,114.0606253,380.2020844,975.5,436.5,201.9,Apr-45
538,Nov-45,39.14727642,193.0226719,322.5280481,141.3286988,125.3287464,174.486119,101.2139682,190.4351471,112.2842346,374.280782,975.5,456.9,177.9,May-45
539,Dec-45,48.58605275,256.4818479,437.4972593,191.6856668,161.4734583,208.7847058,124.9855317,225.4214354,127.8966388,426.3221293,975.5,479.9,174.7,Jun-45
540,Jan-46,53.86380204,281.8259174,500.0404844,220.9060335,164.2727837,203.3677413,139.4885598,235.441846,134.3277224,447.7590746,975.5,503.4,193.8,Jul-45
541,Feb-46,50.88372297,257.8373594,447.9767866,194.6115606,142.5208017,185.0034327,118.9768557,207.8315982,119.1326594,397.1088646,975.5,460,173.4,Aug-45
542,Mar-46,46.95279577,234.6349643,385.6967743,162.3843184,125.0332359,175.4292457,108.3317746,196.2941406,117.6521553,392.1738509,975.5,474.3,186.3,Sep-45
543,Apr-46,36.8473793,170.7600663,269.8342916,117.501633,105.0710912,148.4190814,87.40487814,163.2081639,110.811572,369.3719067,975.5,435.2,200.3,Oct-45
544,May-46,29.13663254,135.2929857,196.2496699,93.4548657,93.96098953,133.3145126,86.5162776,167.0837466,116.1985588,387.3285295,975.5,424.8,225.3,Nov-45
545,Jun-46,28.73429089,128.8973926,175.7026205,86.9836509,94.95697555,133.1254542,92.08498753,176.7997596,123.3240953,411.0803176,975.5,443.3,218.6,Dec-45
546,Jul-46,33.45299096,151.3386404,188.1729345,95.33881754,109.0170446,157.8166957,99.84419067,195.68722,135.1156072,450.3853575,975.5,473,213.4,Jan-46
547,Aug-46,32.75039255,146.9810953,185.525909,94.67357603,108.0618383,165.8445436,99.81444982,192.9955016,137.5170053,458.3900178,975.5,462.3,229.1,Feb-46
548,Sep-46,28.70451484,130.1697652,169.8744673,83.00365969,97.0835106,157.529094,86.97178908,173.671904,116.0804876,386.9349585,975.5,438.9,206.1,Mar-46
549,Oct-46,31.45406689,140.1622708,224.6204847,100.4466271,101.0981809,155.6423124,86.72047281,170.8827737,110.6471405,368.8238017,975.5,436.5,201.9,Apr-46
550,Nov-46,38.42713401,183.8311161,313.2260844,137.5434989,118.7395741,166.308394,97.61028847,181.3436616,108.9239117,363.0797056,975.5,456.9,177.9,May-46
551,Dec-46,47.69227724,244.2684265,424.8794927,186.5517586,152.9839739,198.9994925,120.5354757,214.659684,124.0690845,413.563615,975.5,479.9,174.7,Jun-46
552,Jan-47,51.83319892,277.4950477,464.610538,215.3882967,157.8195423,198.8297495,133.8146806,225.1278814,130.627196,435.4239866,975.5,503.4,193.8,Jul-46
553,Feb-47,48.96546538,253.8751262,416.2357695,189.7506007,136.9220584,180.875226,114.1373169,198.7271514,115.8507341,386.1691136,975.5,460,173.4,Aug-46
554,Mar-47,45.18272959,231.0292864,358.3685549,158.3283227,120.1214688,171.5146795,103.9252383,187.6951135,114.4110156,381.3700521,975.5,474.3,186.3,Sep-46
555,Apr-47,35.45827565,168.1359655,250.7154106,114.566706,100.9435108,145.1072259,83.84957068,156.0585291,107.7588801,359.1962671,975.5,435.2,200.3,Oct-46
556,May-47,28.03821514,133.213914,182.3445652,91.12057294,90.26985497,130.3397037,82.99711512,159.7643347,112.9974636,376.6582119,975.5,424.8,225.3,Nov-46
557,Jun-47,27.65104131,126.9166031,163.2533596,84.81099457,91.22671497,130.154864,88.33931051,169.0547198,119.9267022,399.7556741,975.5,443.3,218.6,Dec-46
558,Jul-47,32.19185183,149.0129922,174.8401001,92.9574679,104.7344526,154.2951398,95.78289794,187.1147802,131.3933758,437.9779193,975.5,473,213.4,Jan-47
559,Aug-47,31.51574057,144.7224103,172.3806274,92.30884262,103.8167703,162.1438525,95.75436683,184.5409775,133.728619,445.7620633,975.5,462.3,229.1,Feb-47
560,Sep-47,27.62238779,128.169423,157.8381553,80.9304146,93.26971187,154.0139557,83.43409808,166.0638857,112.882645,376.2754833,975.5,438.9,206.1,Mar-47
561,Oct-47,30.2682849,138.0083718,208.7051899,97.93769583,97.12667108,152.1692762,83.19300443,163.3969384,107.5989785,358.6632615,975.5,436.5,201.9,Apr-47
562,Nov-47,36.97847544,181.0061502,291.0327146,134.107971,114.0750453,162.5973525,93.63986262,173.3995678,105.923222,353.0774067,975.5,456.9,177.9,May-47
563,Dec-47,45.89433347,240.5147096,394.7750149,181.8921145,146.9741986,194.5589747,115.632538,205.2561204,120.6511681,402.1705604,975.5,479.9,174.7,Jun-47
564,Jan-48,49.82607097,268.0412318,443.0394883,209.8003596,155.145226,192.0432957,129.8270145,213.0759569,125.959266,419.8642202,975.5,503.4,193.8,Jul-47
565,Feb-48,47.06938418,245.2260035,396.9106752,184.8277965,134.6018585,174.7015957,110.7360346,188.0885552,111.7108373,372.3694576,975.5,460,173.4,Aug-47
566,Mar-48,43.43312661,223.1584853,341.7301335,154.2207239,118.0859617,165.6605432,100.8282751,177.6471029,110.3225668,367.7418894,975.5,474.3,186.3,Sep-47
567,Apr-48,34.08523101,162.40784,239.0751353,111.5944389,99.23298197,140.1544284,81.35086061,147.7041413,103.9081437,346.360479,975.5,435.2,200.3,Oct-47
