,Month,Algonquin,Appalachia,Chicago,NBPL,Opal,Socal,TGP,Transco Z5,Waha,Henry,LNG,AECO,Mexico,Gas_Month
335,Dec-28,70.7018004,359.0945183,592.1686238,227.3503223,190.6019188,248.759412,196.9445117,380.5755196,172.429401,574.76467,745.5,434.9,174.7,Jun-28
336,Jan-29,74.25199646,394.006941,695.8315099,264.3038058,195.8413432,250.2158331,215.6871621,389.0030202,178.2600392,594.2001306,755.5,458.4,193.8,Jul-28
337,Feb-29,70.14391622,360.469719,623.3822531,232.8436907,169.9092485,227.6210954,183.970502,343.3846648,158.0953816,526.9846053,765.5,415,173.4,Aug-28
338,Mar-29,64.72507867,328.0315926,536.7164803,194.2852926,149.0610697,215.8413846,167.5103182,324.3221833,156.1306738,520.4355794,775.5,429.3,186.3,Sep-28
339,Apr-29,50.79462224,238.7312423,375.4880023,140.5852447,125.2627681,182.6091192,135.1516579,269.6566892,147.0528557,490.1761855,785.5,390.2,200.3,Oct-28
340,May-29,40.16525113,189.1464629,273.0912964,111.8144049,112.0176208,164.0250397,133.7776404,276.0600257,154.201674,514.0055799,795.5,379.8,225.3,Nov-28
341,Jun-29,39.61061761,180.2050991,244.4990426,104.0718971,113.205007,163.7924295,142.388377,292.1130699,163.6576402,545.5254672,805.5,398.3,218.6,Dec-28
342,Jul-29,46.11541094,211.5791028,261.8521124,114.0684658,129.9670217,194.1715817,154.3862104,323.3194136,179.3056043,597.6853478,815.5,428,213.4,Jan-29
343,Aug-29,45.14686931,205.4870336,258.1686432,113.2725352,128.8282519,204.0487364,154.3402229,318.8720879,182.4923875,608.3079582,825.5,417.3,229.1,Feb-29
344,Sep-29,39.56957091,181.9839406,236.388874,99.31002248,115.7402017,193.8177276,134.4819847,286.9451472,154.0449871,513.4832903,835.5,393.9,206.1,Mar-29
345,Oct-29,43.35986646,195.9539706,312.5707136,120.1797226,120.5263774,191.4963043,134.0933816,282.3368751,146.8346463,489.4488209,845.5,391.5,201.9,Apr-29
346,Nov-29,52.97233597,257.0052335,435.8698666,164.5644061,141.557945,204.6194402,150.9319914,299.6206207,144.5478299,481.8260997,855.5,411.9,177.9,May-29
347,Dec-29,65.74446411,341.499662,591.2412058,223.200512,182.383145,244.8413081,186.3805514,354.6662023,164.6462805,548.8209352,865.5,434.9,174.7,Jun-29
348,Jan-30,65.44880371,383.9782309,666.3903302,260.0075527,195.0506758,247.0946804,197.856598,359.9646063,171.704425,572.3480833,875.5,463.4,193.8,Jul-29
349,Feb-30,61.8277706,351.2946362,597.0064586,229.0588211,169.2232764,224.7817859,168.761911,317.7515836,152.2813342,507.6044472,885.5,425,173.4,Aug-29
350,Mar-30,57.05138139,319.6821616,514.0075829,191.1271891,148.4592676,213.1490133,153.6624682,300.1120839,150.3888796,501.2962654,895.5,444.3,186.3,Sep-29
351,Apr-30,44.77249661,232.6547848,359.6008089,138.3000344,124.7570466,180.3312819,123.9788544,249.5272759,141.6449034,472.1496779,905.5,410.2,200.3,Oct-29
352,May-30,35.403326,184.3320933,261.5365883,109.996864,111.5653737,161.9790173,122.718425,255.4526143,148.5308198,495.1027328,915.5,404.8,225.3,Nov-29
353,Jun-30,34.9144489,175.6183152,234.1540954,102.3802104,112.7479661,161.7493086,130.6173237,270.3073261,157.6390375,525.4634584,925.5,428.3,218.6,Dec-29
354,Jul-30,40.6480448,206.1937523,250.7729432,112.2142851,129.4423077,191.7495161,141.6233125,299.1841692,172.7115389,575.7051297,935.5,463,213.4,Jan-30
355,Aug-30,39.79433185,200.2567453,247.2453244,111.4312924,128.3081354,201.5034648,141.5811268,295.0688288,175.7811263,585.9370875,945.5,457.3,229.1,Feb-30
356,Sep-30,34.87826864,177.3518796,226.3870745,97.69574004,115.2729254,191.400076,123.3645421,265.52518,148.3798952,494.5996506,955.5,438.9,206.1,Mar-30
357,Oct-30,38.21919307,190.9663286,299.3456003,118.2262036,120.039778,189.1076097,123.0080643,261.2609076,141.4347188,471.4490625,965.5,436.5,201.9,Apr-30
358,Nov-30,46.69202424,250.4636457,417.427869,161.889415,140.9864352,202.0670497,138.4546492,277.2544509,139.2320014,464.1066712,975.5,456.9,177.9,May-30
359,Dec-30,57.94991019,332.8074265,566.2253243,219.5723921,181.6468122,241.7871963,170.9727249,328.1909735,158.5913201,528.6377336,975.5,479.9,174.7,Jun-30
360,Jan-31,64.76802347,359.8710003,640.2092227,247.7927155,192.1903201,243.6860531,187.8304661,330.9675724,165.0545652,550.181884,975.5,503.4,193.8,Jul-30
361,Feb-31,61.18465534,329.2393734,573.5513008,218.2979175,166.7416713,221.680961,160.2101155,292.1550297,146.3837021,487.9456736,975.5,460,173.4,Aug-30
362,Mar-31,56.4579488,299.6116187,493.8132806,182.1482672,146.28216,210.2086604,145.8758177,275.936484,144.5645395,481.8817985,975.5,474.3,186.3,Sep-30
363,Apr-31,44.30678557,218.0480647,345.4728316,131.8028677,122.9275245,177.8436439,117.6963833,229.4265473,136.1592046,453.8640154,975.5,435.2,200.3,Oct-30
364,May-31,35.03507046,172.7592074,251.2613529,104.8293457,109.9293032,159.7445455,116.4998246,234.8745686,142.7784397,475.9281322,975.5,424.8,225.3,Nov-30
365,Jun-31,34.55127853,164.5925047,224.9546618,97.57051321,111.0945533,159.5180056,123.9984566,248.5326555,151.5339095,505.1130316,975.5,443.3,218.6,Dec-30
366,Jul-31,40.22523515,193.2483301,240.9205892,106.9425951,127.5440777,189.1043655,134.446731,275.0833178,166.0226751,553.4089169,975.5,473,213.4,Jan-31
367,Aug-31,39.38040228,187.684065,237.5315634,106.1963864,126.4265377,198.7237602,134.406683,271.2994896,168.9733818,563.244606,975.5,462.3,229.1,Feb-31
368,Sep-31,34.51547459,166.217231,217.4927912,93.10611351,113.5824849,188.7597458,117.1132006,244.1357364,142.6333601,475.4445337,975.5,438.9,206.1,Mar-31
369,Oct-31,37.82164766,178.9769268,287.5849264,112.6720809,118.2794332,186.4989037,116.7747868,240.2149734,135.9571602,453.1905338,975.5,436.5,201.9,Apr-31
370,Nov-31,46.2063468,234.7388354,401.0279852,154.284048,138.9189143,199.2795705,131.4386356,254.9201531,133.8397508,446.1325025,975.5,456.9,177.9,May-31
371,Dec-31,57.34713136,311.9128426,543.9794941,209.2571494,178.9830199,238.4517848,162.3088992,301.7534721,152.4493115,508.1643718,975.5,479.9,174.7,Jun-31
372,Jan-32,61.16458323,335.6871172,637.3799971,248.3683572,180.3303088,229.9283404,176.2320545,307.5154583,155.6272316,518.7574388,975.5,503.4,193.8,Jul-31
373,Feb-32,57.78057974,307.1139826,571.0166513,218.8050405,156.452089,209.1655833,150.3172429,271.4531433,138.0227823,460.0759409,975.5,460,173.4,Aug-31
374,Mar-32,53.31684871,279.4772584,491.6310109,182.5714118,137.2551285,198.3409711,136.8680789,256.3838316,136.3075239,454.3584128,975.5,474.3,186.3,Sep-31
375,Apr-32,41.84172881,203.3949003,343.9461111,132.109056,115.3417011,167.8031769,110.4287066,213.1695541,128.382272,427.9409066,975.5,435.2,200.3,Oct-31
376,May-32,33.08585577,161.1495237,250.1509736,105.0728724,103.1455965,150.7258941,109.3060346,218.2315327,134.6234397,448.744799,975.5,424.8,225.3,Nov-31
377,Jun-32,32.62898014,153.5316359,223.9605376,97.7971771,104.2389393,150.5121439,116.3416309,230.9218179,142.878828,476.26276,975.5,443.3,218.6,Dec-31
378,Jul-32,37.98725994,180.2617459,239.8559081,107.191031,119.6733681,178.4281553,126.144731,255.5911201,156.5400465,521.800155,975.5,473,213.4,Jan-32
379,Aug-32,37.18943028,175.071408,236.4818591,106.4430888,118.6247912,187.5044706,126.1071559,252.0754111,159.3222193,531.0740643,975.5,462.3,229.1,Feb-32
380,Sep-32,32.5951682,155.0471782,216.5316427,93.32240625,106.5733413,178.1029917,109.881535,226.8364611,134.4866466,448.2888219,975.5,438.9,206.1,Mar-32
381,Oct-32,35.71739869,166.9494028,286.3140253,112.933827,110.9804422,175.9697893,109.5640181,223.1935205,128.1917676,427.3058919,975.5,436.5,201.9,Apr-32
382,Nov-32,43.63560587,218.9640257,399.2557542,154.6424619,130.3462667,188.0289017,123.3223836,236.8567022,126.1952971,420.6509904,975.5,456.9,177.9,May-32
383,Dec-32,54.15656062,290.9518212,541.575529,209.74327,167.9380274,224.9895817,152.286428,280.3714472,143.7419455,479.1398184,975.5,479.9,174.7,Jun-32
384,Jan-33,58.61752613,323.6143388,608.7717874,237.3328836,162.5286644,219.3841829,167.0034558,288.987564,149.523442,498.4114734,975.5,503.4,193.8,Jul-32
385,Feb-33,55.3744416,296.0688192,545.3870988,209.0831207,141.0076279,199.5735738,142.4457038,255.0980138,132.6094493,442.0314976,975.5,460,173.4,Aug-32
386,Mar-33,51.0965923,269.4260326,469.5646092,174.4594203,123.7057313,189.2453615,129.7008211,240.9366324,130.9614643,436.5382143,975.5,474.3,186.3,Sep-32
387,Apr-33,40.09932713,196.0799292,328.5084091,126.239202,103.9555289,160.1079832,104.6459776,200.3260275,123.3470454,411.1568179,975.5,435.2,200.3,Oct-32
388,May-33,31.7080721,155.3538813,238.9231793,100.4042869,92.9633856,143.8138381,103.5820957,205.0830205,129.3434309,431.1447696,975.5,424.8,225.3,Nov-32
389,Jun-33,31.27022199,148.0099661,213.9082767,93.45186443,93.94879701,143.6098902,110.2492647,217.0087123,137.2750381,457.5834604,975.5,443.3,218.6,Dec-32
390,Jul-33,36.40536867,173.7787443,229.0901982,102.4283317,107.8595873,170.2457166,119.5390139,240.191682,150.4004558,501.3348525,975.5,473,213.4,Jan-33
391,Aug-33,35.64076278,168.7750737,225.8675903,101.713622,106.9145226,178.9058061,119.5034065,236.8877955,153.0735101,510.2450338,975.5,462.3,229.1,Feb-33
392,Sep-33,31.23781807,149.4710029,206.8128208,89.17591607,96.05275419,169.9354645,104.1274593,213.1694994,129.2120029,430.7066763,975.5,438.9,206.1,Mar-33
393,Oct-33,34.23003052,160.9451714,273.4630859,107.9159644,100.0247998,167.9000874,103.8265695,209.746047,123.1640126,410.5467088,975.5,436.5,201.9,Apr-33
394,Nov-33,41.81850234,211.0891206,381.3355302,147.7714062,117.4788907,179.4061876,116.864462,222.5860181,121.2458449,404.1528164,975.5,456.9,177.9,May-33
395,Dec-33,51.90133635,280.4879199,517.2674139,200.4239817,151.3597103,214.6719081,144.3117702,263.4789874,138.1043037,460.3476789,975.5,479.9,174.7,Jun-33
396,Jan-34,55.30752566,310.2767931,562.7430163,214.7705348,153.93597,214.5484496,157.4786305,273.5114446,144.7612665,482.5375549,975.5,503.4,193.8,Jul-33
397,Feb-34,52.24757085,283.8665434,504.1507957,189.2063711,133.5527247,195.1745119,134.321498,241.4367777,128.3859679,427.9532263,975.5,460,173.4,Aug-33
398,Mar-34,48.21128212,258.3218213,434.0611868,157.8742163,117.1655585,185.0739573,122.3035031,228.0337793,126.7904696,422.6348987,975.5,474.3,186.3,Sep-33
399,Apr-34,37.8350079,187.9986278,303.6701385,114.2381136,98.45952547,156.578834,98.67763013,189.5979896,119.4185625,398.0618749,975.5,435.2,200.3,Oct-33
400,May-34,29.91758826,148.9510763,220.8583797,90.85922719,88.04852353,140.6438495,97.6744253,194.1002319,125.223969,417.4132299,975.5,424.8,225.3,Nov-33
401,Jun-34,29.50446256,141.9098357,197.7348349,84.56774551,88.98183743,140.444397,103.961341,205.3872685,132.9029623,443.0098742,975.5,443.3,218.6,Dec-33
402,Jul-34,34.349639,166.6165711,211.7688628,92.69085369,102.157181,166.4931083,112.7212614,227.3287231,145.6103482,485.3678273,975.5,473,213.4,Jan-34
403,Aug-34,33.62820869,161.8191234,208.7899138,92.04408876,101.2620808,174.9623095,112.6876848,224.2017693,148.1982684,493.994228,975.5,462.3,229.1,Feb-34
404,Sep-34,29.47388842,143.3106568,191.175861,80.69829556,90.97456093,166.1896949,98.18868485,201.7536566,125.0967268,416.9890894,975.5,438.9,206.1,Mar-34
405,Oct-34,32.29713733,154.3119252,252.7867503,97.65679768,94.73660933,164.1991823,97.90495591,198.5135399,119.2413592,397.4711972,975.5,436.5,201.9,Apr-34
406,Nov-34,39.45710513,202.3892256,352.5030413,133.7233318,111.2679234,175.4516615,110.1992491,210.6658934,117.3842832,391.280944,975.5,456.9,177.9,May-34
407,Dec-34,48.97058408,268.9278003,478.1572188,181.370424,143.357505,209.9400441,136.0811358,249.368926,133.7058165,445.6860551,975.5,479.9,174.7,Jun-34
408,Jan-35,53.1947594,302.0494182,524.1535286,203.1313393,152.4825372,207.0125084,150.7451715,264.0561149,133.1274767,443.7582558,975.5,503.4,193.8,Jul-34
409,Feb-35,50.25169591,276.3394691,469.5792056,178.9525905,132.2917464,188.3190738,128.5781899,233.0902739,118.0681847,393.5606158,975.5,460,173.4,Aug-34
410,Mar-35,46.36959477,251.472097,404.2959151,149.318439,116.0593046,178.5732977,117.0740595,220.1506191,116.6009092,388.6696975,975.5,474.3,186.3,Sep-34
411,Apr-35,36.38969775,183.0136105,282.8462904,108.0471352,97.52989025,151.0790559,94.4583797,183.0435601,109.821448,366.0714933,975.5,435.2,200.3,Oct-34
412,May-35,28.77472623,145.0014534,205.7132576,85.9352356,87.21718692,135.7037822,93.49806983,187.3901592,115.160301,383.8676699,975.5,424.8,225.3,Nov-34
413,Jun-35,28.37738207,138.1469199,184.1753846,79.98471217,88.14168865,135.5113355,99.51617006,198.2870013,122.2221693,407.407231,975.5,443.3,218.6,Dec-34
414,Jul-35,33.03747113,162.1985256,197.2470444,87.66759961,101.1926333,160.6450947,107.9015345,219.4699368,133.9083217,446.3610723,975.5,473,213.4,Jan-35
415,Aug-35,32.3435997,157.5282882,194.4723736,87.05588522,100.3059844,168.8168181,107.8693936,216.4510822,136.2882628,454.2942093,975.5,462.3,229.1,Feb-35
416,Sep-35,28.34797587,139.5105965,178.0661851,76.32496177,90.11559725,160.3523385,93.99034071,194.7790039,115.0432847,383.4776156,975.5,438.9,206.1,Mar-35
417,Oct-35,31.06337572,150.2201526,235.452175,92.36442105,93.84212514,158.431742,93.71874343,191.6508985,109.6584857,365.5282856,975.5,436.5,201.9,Apr-35
418,Nov-35,37.94983032,197.0226236,328.3305302,126.4763787,110.2173539,169.2889817,105.4873582,203.3831435,107.9506543,359.8355143,975.5,456.9,177.9,May-35
419,Dec-35,47.09989114,261.7968454,445.3681098,171.5413019,142.003952,202.5659717,130.2625892,240.7482066,122.9605019,409.8683396,975.5,479.9,174.7,Jun-35
420,Jan-36,51.17589386,289.6700295,482.8497078,192.6574674,147.5408659,196.3143468,142.6331193,260.9629601,123.5421432,411.807144,975.5,503.4,193.8,Jul-35
421,Feb-36,48.34452651,265.0137936,432.5758959,169.7254249,128.0044205,178.5869667,121.6590098,230.3598531,109.5671378,365.2237926,975.5,460,173.4,Aug-35
422,Mar-36,44.6097602,241.165602,372.4369937,141.6192715,112.2980415,169.3448408,110.7739514,217.5717734,108.2055078,360.685026,975.5,474.3,186.3,Sep-35
423,Apr-36,35.00862361,175.5128623,260.5577207,102.4760015,94.3691305,143.2714689,89.37528951,180.8993868,101.9141757,339.7139189,975.5,435.2,200.3,Oct-35
424,May-36,27.68265806,139.05862,189.5028477,81.50423714,84.39064243,128.6907712,88.46665681,185.1950698,106.868625,356.2287501,975.5,424.8,225.3,Nov-35
425,Jun-36,27.30039405,132.4850172,169.6621806,75.860535,85.28518281,128.5082699,94.16090492,195.9642662,113.4220306,378.0734353,975.5,443.3,218.6,Dec-35
426,Jul-36,31.78362183,155.5508763,181.7037806,83.14727687,97.91317092,152.3431461,102.0950276,216.8990646,124.2667664,414.2225546,975.5,473,213.4,Jan-36
427,Aug-36,31.11608444,151.0720469,179.1477566,82.56710374,97.05525667,160.0925645,102.0646163,213.9155729,126.475349,421.5844965,975.5,462.3,229.1,Feb-36
428,Sep-36,27.27210388,133.792804,164.0343921,72.3894889,87.19512075,152.0655193,88.93243711,192.4973615,106.760034,355.8667801,975.5,438.9,206.1,Mar-36
429,Oct-36,29.88444795,144.0634328,216.8983088,87.60192049,90.8008789,150.2441769,88.67545529,189.4058988,101.7629469,339.2098229,975.5,436.5,201.9,Apr-36
430,Nov-36,36.5095455,188.947721,302.457757,119.954995,106.6454173,160.5403273,99.81076544,201.0007121,100.1780813,333.9269377,975.5,456.9,177.9,May-36
431,Dec-36,45.31234011,251.0671942,410.2726585,162.6962776,137.4018718,192.0976017,123.2527665,237.9280807,114.1072024,380.3573413,975.5,479.9,174.7,Jun-36
432,Jan-37,48.61709917,268.4628209,449.0426167,184.4019222,142.8317437,186.8995538,136.2642469,243.0247307,118.3724939,394.5749798,975.5,503.4,193.8,Jul-36
433,Feb-37,45.92730019,245.6117076,402.288764,162.4525383,123.9188511,170.0223389,116.226676,214.5252386,104.9822758,349.9409194,975.5,460,173.4,Aug-36
434,Mar-37,42.37927219,223.5094805,346.3605331,135.5507588,108.713779,161.2234445,105.8276586,202.6161936,103.6776236,345.5920786,975.5,474.3,186.3,Sep-36
435,Apr-37,33.25819243,162.6632834,242.3145728,98.08481299,91.35711238,136.4004926,85.38449257,168.4646156,97.64955369,325.4985123,975.5,435.2,200.3,Oct-36
436,May-37,26.29852516,128.8779149,176.2346611,78.01170752,81.6971118,122.5190523,84.51643225,172.4650194,102.396683,341.3222766,975.5,424.8,225.3,Nov-36
437,Jun-37,25.93537435,122.7855761,157.7831534,72.60984308,82.56310076,122.3453033,89.95642007,182.4939563,108.6758598,362.2528659,975.5,443.3,218.6,Dec-36
438,Jul-37,30.19444074,144.1627466,168.9816516,79.58434153,94.78803622,145.0371127,97.53626729,201.9897259,119.0667951,396.8893171,975.5,473,213.4,Jan-37
439,Aug-37,29.56028022,140.0118195,166.6045895,79.02902934,93.95750437,152.4148865,97.50721391,199.2113153,121.1829591,403.9431968,975.5,462.3,229.1,Feb-37
440,Sep-37,25.90849869,123.9976177,152.5493989,69.28753441,84.41207844,144.7728002,84.96141447,179.2653618,102.292636,340.9754533,975.5,438.9,206.1,Mar-37
441,Oct-37,28.39022555,133.5163172,201.712008,83.84809967,87.90275013,143.0388053,84.71590744,176.3864019,97.50465307,325.0155102,975.5,436.5,201.9,Apr-37
442,Nov-37,34.68406822,175.1145546,281.2809461,114.814816,103.241572,152.8411755,95.35400229,187.184204,95.98610658,319.9536886,975.5,456.9,177.9,May-37
443,Dec-37,43.0467231,232.6861612,381.5471049,155.7245963,133.0163601,182.8850344,117.7492681,221.5732368,109.3323604,364.4412013,975.5,479.9,174.7,Jun-37
444,Jan-38,46.73908471,242.2987466,410.1515364,174.5458122,137.9714646,176.9406125,127.7762148,237.221186,113.4162833,378.0542777,975.5,503.4,193.8,Jul-37
445,Feb-38,44.15318912,221.6746763,367.4469828,153.7696022,119.7021399,160.9626999,108.9868037,209.4022751,100.5867084,335.2890282,975.5,460,173.4,Aug-37
446,Mar-38,40.74221677,201.7265064,316.3626336,128.3056976,105.0144661,152.6326545,99.23555113,197.7776237,99.3366815,331.1222717,975.5,474.3,186.3,Sep-37
447,Apr-38,31.9734723,146.810309,221.3279779,92.84227159,88.24841221,129.1323934,80.06580972,164.4416014,93.56100456,311.8700152,975.5,435.2,200.3,Oct-37
448,May-38,25.2826478,116.3176232,160.9711736,73.84205481,78.91712216,115.9906255,79.25182172,168.3464737,98.10937337,327.0312446,975.5,424.8,225.3,Nov-37
449,Jun-38,24.93352502,110.8190367,144.1177304,68.72891496,79.75364325,115.8261348,84.35294741,178.1359149,104.1256435,347.0854782,975.5,443.3,218.6,Dec-37
450,Jul-38,29.02806929,130.112813,154.3463392,75.330633,91.56258856,137.3088113,91.4606386,197.1661164,114.0815144,380.2717145,975.5,473,213.4,Jan-38
451,Aug-38,28.41840556,126.3664304,152.1751518,74.80500173,90.76031804,144.2934604,91.43339498,194.4540555,116.1090753,387.0302511,975.5,462.3,229.1,Feb-38
452,Sep-38,24.90768754,111.9129541,139.3372656,65.58418058,81.5397039,137.0585827,79.66908556,174.9844207,98.0096828,326.6989427,975.5,438.9,206.1,Mar-38
453,Oct-38,27.29354857,120.5039722,184.241956,79.36649727,84.91159501,135.4169836,79.4388714,172.1742117,93.42217088,311.4072363,975.5,436.5,201.9,Apr-38
454,Nov-38,33.34426839,158.0480937,256.919517,108.6780716,99.72846735,144.6970347,89.41430901,182.7141572,91.96720534,306.5573511,975.5,456.9,177.9,May-38
455,Dec-38,41.38388493,210.0088385,348.5017357,147.4012624,128.4900789,173.1400067,110.414552,216.2819638,104.7546567,349.1821888,975.5,479.9,174.7,Jun-38
456,Jan-39,43.12390689,222.560712,385.9092382,162.6398559,134.1692845,165.7907051,118.8096628,225.3658164,108.5238271,361.7460902,975.5,503.4,193.8,Jul-38
457,Feb-39,40.73802532,203.6167107,345.7287677,143.2808134,116.4034209,150.8196401,101.3387774,198.9371838,96.24768361,320.825612,975.5,460,173.4,Aug-38
458,Mar-39,37.59088508,185.29355,297.6637952,119.5538289,102.120506,143.0145123,92.27180804,187.8934862,95.05157927,316.8385976,975.5,474.3,186.3,Sep-38
459,Apr-39,29.50038604,134.8509118,208.2462304,86.50940107,85.81648647,120.9951195,74.44728165,156.2234655,89.52504862,298.4168287,975.5,435.2,200.3,Oct-38
460,May-39,23.32708388,106.8422078,151.4568579,68.80520937,76.74234557,108.6814797,73.69041434,159.9331878,93.87721372,312.9240457,975.5,424.8,225.3,Nov-38
461,Jun-39,23.00496508,101.7915447,135.5995495,64.04084226,77.55581404,108.5273543,78.43357429,169.2333917,99.63395902,332.1131967,975.5,443.3,218.6,Dec-38
462,Jul-39,26.78280426,119.5136199,145.2235891,70.19225006,89.03933165,128.6563006,85.04249125,187.3125396,109.1603619,363.8678731,975.5,473,213.4,Jan-39
463,Aug-39,26.22029685,116.0724235,143.1807313,69.70247265,88.25916989,135.2008123,85.01715942,184.7360167,111.1004597,370.3348656,975.5,462.3,229.1,Feb-39
464,Sep-39,22.98112607,102.79635,131.1016374,61.11061357,79.29265493,128.4218401,74.07839717,166.2393967,93.78182353,312.6060784,975.5,438.9,206.1,Mar-39
465,Oct-39,25.18244536,110.6875303,173.3522042,73.95282371,82.57162437,126.8836864,73.86433803,163.5696307,89.39220383,297.9740128,975.5,436.5,201.9,Apr-39
466,Nov-39,30.76515371,145.173249,241.7341063,101.2650242,96.98017738,135.5789553,83.13976053,173.5828318,88.00000137,293.3333379,975.5,456.9,177.9,May-39
467,Dec-39,38.18292146,192.9011903,327.9032928,137.3468649,124.9491842,162.2295943,102.6663351,205.4730532,100.2358384,334.1194612,975.5,479.9,174.7,Jun-39
468,Jan-40,40.64727533,206.9746912,364.9844584,154.1175499,126.530042,155.1952129,112.463577,206.7448171,104.4768094,348.2560314,975.5,503.4,193.8,Jul-39
469,Feb-40,38.39841635,189.3573463,326.9826542,135.7729186,109.7757194,141.1809314,95.92587953,182.4998677,92.65846192,308.8615397,975.5,460,173.4,Aug-39
470,Mar-40,35.43201825,172.3173643,281.5238618,113.2892248,96.30603575,133.8746202,87.34321223,172.3686629,91.50696213,305.0232071,975.5,474.3,186.3,Sep-39
471,Apr-40,27.80616137,125.4072454,196.9546983,81.9763204,80.93032375,113.2624614,70.47076306,143.3153986,86.18652417,287.2884139,975.5,435.2,200.3,Oct-39
472,May-40,21.98739561,99.36000278,143.2445606,65.1998259,72.37284033,101.7357721,69.75432297,146.7186026,90.37639045,301.2546348,975.5,424.8,225.3,Nov-39
473,Jun-40,21.68377628,94.6630398,128.2470675,60.68511097,73.13999206,101.5914966,74.24413232,155.2503711,95.918458,319.7281933,975.5,443.3,218.6,Dec-39
474,Jul-40,25.24465192,111.1440305,137.3492722,66.51418585,83.96966869,120.4340253,80.50004134,171.8357174,105.0896069,350.2986898,975.5,473,213.4,Jan-40
475,Aug-40,24.71444964,107.9438225,135.4171823,66.05007271,83.23392726,126.5602848,80.47606258,169.4720814,106.9573555,356.5245184,975.5,462.3,229.1,Feb-40
476,Sep-40,21.66130636,95.59747808,123.9930413,57.90842586,74.77794184,120.2145489,70.12158213,152.5037568,90.2845575,300.948525,975.5,438.9,206.1,Mar-40
477,Oct-40,23.73620258,102.9360357,163.9526968,70.07770596,77.87021548,118.7746968,69.91895672,150.0545821,86.05863336,286.8621112,975.5,436.5,201.9,Apr-40
478,Nov-40,28.99829267,135.006705,228.6267939,95.95875093,91.45838376,126.9142611,78.69894286,159.2404357,84.71834824,282.3944941,975.5,456.9,177.9,May-40
479,Dec-40,35.99005362,179.3922384,310.1237127,130.1499081,117.8349097,151.8616886,97.18252723,188.4957066,96.49789236,321.6596412,975.5,479.9,174.7,Jun-40
480,Jan-41,37.59550184,193.1772301,345.0793486,147.0413683,117.6350335,146.0473606,106.8580578,192.6963077,100.1415111,333.8050369,975.5,503.4,193.8,Jul-40
481,Feb-41,35.51548587,176.7343024,309.1500439,129.5390158,102.0585328,132.8591392,91.14464837,170.0988259,88.81356966,296.0452322,975.5,460,173.4,Aug-40
482,Mar-41,32.77180319,160.8302491,266.1704317,108.0876425,89.53576215,125.9834925,82.98976674,160.6560463,87.70985171,292.3661724,975.5,474.3,186.3,Sep-40
483,Apr-41,25.71849115,117.0472784,186.2134057,78.21244453,75.2409562,106.5863001,66.95829062,133.5769792,82.61018701,275.36729,975.5,435.2,200.3,Oct-40
484,May-41,20.3365949,92.73641146,135.4324507,62.20622909,67.28506024,95.73904191,66.27756004,136.7489322,86.62619346,288.7539782,975.5,424.8,225.3,Nov-40
485,Jun-41,20.05577113,88.35256002,121.2528739,57.8988036,67.99828154,95.60327068,70.54358393,144.7009588,91.93829117,306.4609706,975.5,443.3,218.6,Dec-40
486,Jul-41,23.34929833,103.7348858,129.8586728,63.46024127,78.06663648,113.3351422,76.48767984,160.1593149,100.7288804,335.7629346,975.5,473,213.4,Jan-41
487,Aug-41,22.85890332,100.7480119,128.0319531,63.01743751,77.38261736,119.1002944,76.46489626,157.9562902,102.5191261,341.7304204,975.5,462.3,229.1,Feb-41
488,Sep-41,20.03498824,89.22470625,117.230849,55.24960773,69.52108414,113.1286027,66.62651391,142.1409796,86.53817115,288.4605705,975.5,438.9,206.1,Mar-41
489,Oct-41,21.95410248,96.07405694,155.01123,66.86014526,72.39597225,111.7736215,66.43398795,139.8582287,82.48760307,274.9586769,975.5,436.5,201.9,Apr-41
490,Nov-41,26.82111794,126.0068135,216.1582043,91.55288316,85.02889804,119.433406,74.77635347,148.4198947,81.20293351,270.676445,975.5,456.9,177.9,May-41
491,Dec-41,33.2879416,167.433494,293.2105363,124.1741813,109.5511653,142.9103282,92.33866101,175.6872417,92.49368171,308.3122724,975.5,479.9,174.7,Jun-41
492,Jan-42,35.91702642,176.0837089,326.768371,138.069781,114.6584032,135.14386,101.8677786,180.8616281,95.96698466,319.8899489,975.5,503.4,193.8,Jul-41
493,Feb-42,33.92987411,161.0957536,292.7455863,121.6353176,99.47604938,122.9402355,86.88818649,159.6519984,85.11126291,283.7042097,975.5,460,173.4,Aug-41
494,Mar-42,31.30868491,146.5989897,252.0466053,101.4927792,87.27015425,116.5779059,79.11413844,150.7891586,84.05355485,280.1785162,975.5,474.3,186.3,Sep-41
495,Apr-42,24.57027253,106.6902082,176.3323464,73.44038761,73.33706327,98.62885546,63.83133345,125.3731856,79.16647617,263.8882539,975.5,435.2,200.3,Oct-41
496,May-42,19.42865451,84.53051777,128.245986,58.41077598,65.58248286,88.59142416,63.18239304,128.3503292,83.01507028,276.7169009,975.5,424.8,225.3,Nov-41
497,Jun-42,19.1603683,80.53457673,114.8188214,54.36616391,66.27765684,88.46578924,67.2491933,135.8139723,88.10572642,293.6857547,975.5,443.3,218.6,Dec-41
498,Jul-42,22.30685385,94.55577881,122.96797,59.58827582,76.09124269,104.8738472,72.91569949,150.3229346,96.52986873,321.7662291,975.5,473,213.4,Jan-42
